transaction_id,user_id,amount,transaction_type,merchant_category,timestamp,transaction_frequency,avg_user_amount,deviation_from_avg,transaction_gap_seconds,account_age_days,failed_attempts,device_type,location,is_foreign_transaction,unusual_amount_flag,velocity_flag,new_device_flag,location_change_flag,night_transaction_flag,is_fraud
T8510,U234,260.55,withdrawal,grocery,2026-05-03 16:33:38.308484,2,862.2393837885757,601.69,4786,883,1,web,UK,1,0,0,0,0,0,0
T8920,U1019,1432.6,transfer,grocery,2026-05-03 15:28:55.308484,10,1576.4205979615626,143.82,4793,1066,1,web,UK,1,0,1,0,0,0,0
T10913,U32,50.0,withdrawal,fashion,2026-05-03 14:56:46.308484,1,985.7823139333265,935.78,2653,644,1,web,USA,1,0,0,0,1,0,0
T6261,U31,2613.79,payment,fashion,2026-05-03 17:32:24.308484,6,1904.5461618626973,709.24,2667,1778,1,mobile,UK,1,0,0,0,0,0,0
T1690,U568,956.84,withdrawal,grocery,2026-05-03 14:15:30.308484,2,1259.1341143440027,302.29,3647,574,1,web,UAE,1,0,0,0,0,0,0
T3095,U723,4596.51,transfer,electronics,2026-05-03 12:44:17.308484,9,2281.6601186185517,2314.85,3882,1890,0,mobile,USA,1,1,1,0,0,0,0
T8787,U102,3652.91,withdrawal,gaming,2026-05-03 14:34:16.308484,10,2257.8135666058843,1395.1,2774,1364,0,web,UK,1,0,1,0,0,0,0
T5288,U64,3159.43,withdrawal,electronics,2026-05-03 13:57:25.308484,6,2372.3892861184754,787.04,104,1000,0,web,USA,1,0,0,1,0,0,0
T2738,U258,2519.24,payment,travel,2026-05-03 14:09:54.308484,3,1901.8482179063644,617.39,2850,350,1,mobile,India,0,0,0,0,0,0,0
T0,U228,3558.38,payment,fashion,2026-05-03 10:29:17.308484,10,2876.7857660247905,681.59,1779,1131,3,mobile,USA,1,0,1,0,0,0,0
T218,U391,1157.31,transfer,fashion,2026-05-03 11:05:47.308484,1,1184.4782687852662,27.17,2139,1749,4,mobile,UK,1,0,0,0,0,0,0
T10561,U983,2652.27,transfer,gaming,2026-05-03 17:33:59.308484,2,1368.8014787251386,1283.47,4576,1673,1,web,UAE,1,0,0,0,0,0,0
T1488,U819,3958.28,payment,electronics,2026-05-03 11:30:51.308484,10,2854.6876253681316,1103.59,1375,1170,2,web,Germany,1,0,1,0,0,0,0
T9380,U1146,1396.54,payment,grocery,2026-05-03 13:13:10.308484,3,911.8418113012332,484.7,2728,24,0,web,USA,1,0,0,0,0,0,0
T5195,U347,3326.06,payment,grocery,2026-05-03 14:29:20.308484,11,2135.8707724524684,1190.19,4045,966,1,web,India,0,0,1,1,0,0,0
T1404,U882,510.26,payment,travel,2026-05-03 10:41:49.308484,4,727.0954526535354,216.84,644,288,0,mobile,USA,1,0,0,0,0,0,0
T5390,U148,180.48,payment,grocery,2026-05-03 15:38:39.308484,5,735.0528615101368,554.57,4556,544,0,mobile,India,0,0,0,1,0,0,0
T1039,U92,1305.29,payment,travel,2026-05-03 12:31:31.308484,5,1960.5619720792954,655.27,7554,1950,1,web,UK,1,0,0,0,0,0,0
T4692,U418,4387.55,payment,grocery,2026-05-03 13:40:46.308484,2,2688.6395047691008,1698.91,2176,518,0,web,Germany,1,0,0,0,1,0,0
T7420,U817,4887.25,withdrawal,fashion,2026-05-03 14:59:45.308484,7,2945.6143787207516,1941.64,2313,1224,1,web,India,0,0,0,0,0,0,0
T3385,U23,662.52,transfer,gaming,2026-05-03 12:12:47.308484,10,746.6871416527774,84.17,3092,1567,2,mobile,India,0,0,1,0,0,0,0
T7346,U763,3775.97,withdrawal,electronics,2026-05-03 14:44:40.308484,11,2266.972488000318,1509.0,4720,1420,1,web,Germany,1,0,1,1,0,0,0
T4971,U1074,2653.42,transfer,electronics,2026-05-03 14:50:32.308484,1,2839.679687612172,186.26,3800,1335,3,web,UK,1,0,0,0,0,0,0
T11627,U411,2166.41,withdrawal,travel,2026-05-03 19:23:20.308484,3,1878.6026912639393,287.81,2075,637,0,web,UAE,1,0,0,0,0,0,0
T3379,U60,3606.08,payment,electronics,2026-05-03 12:49:17.308484,5,2930.269319751949,675.81,436,1205,1,web,UK,1,0,0,0,0,0,0
T7347,U172,2235.97,transfer,fashion,2026-05-03 15:43:54.308484,5,2750.08090818729,514.11,4550,1814,1,web,India,0,0,0,0,0,0,0
T7517,U566,649.1,payment,travel,2026-05-03 14:39:26.308484,10,638.9549682580663,10.15,2481,1113,1,mobile,UAE,1,0,1,0,0,0,0
T7142,U732,2408.33,withdrawal,electronics,2026-05-03 19:15:17.308484,8,2009.3253138962293,399.0,2199,953,1,web,India,0,0,0,0,0,0,0
T9401,U373,3878.36,payment,gaming,2026-05-03 17:42:45.308484,7,2509.3385421031435,1369.02,3359,32,0,web,UK,1,0,0,0,0,0,0
T9295,U1058,3742.44,payment,fashion,2026-05-03 14:55:24.308484,6,2618.316283461773,1124.12,4794,527,3,mobile,Germany,1,0,0,0,0,0,0
T10031,U128,517.7,transfer,electronics,2026-05-03 16:18:03.308484,11,725.2666607595149,207.57,3737,998,0,web,UAE,1,0,1,0,0,0,0
T6956,U411,3898.18,payment,travel,2026-05-03 14:45:27.308484,10,2717.8970842094236,1180.28,4310,1420,4,mobile,UK,1,0,1,1,0,0,0
T11443,U250,2675.97,payment,gaming,2026-05-03 17:07:05.308484,10,2893.6236524579313,217.65,1981,1946,0,mobile,UK,1,0,1,0,0,0,0
T3588,U147,5456.76,transfer,grocery,2026-05-03 11:41:23.308484,6,2978.0401914506383,2478.72,2070,590,5,web,UK,1,0,0,0,0,0,0
T8754,U726,1457.22,withdrawal,grocery,2026-05-03 12:57:06.308484,3,1500.1614455521794,42.94,2203,1777,0,mobile,India,0,0,0,0,0,0,0
T4805,U469,1453.09,withdrawal,travel,2026-05-03 13:11:08.308484,11,1379.3086076524332,73.78,4480,869,1,mobile,India,0,0,1,1,1,0,0
T8376,U449,967.21,transfer,gaming,2026-05-03 11:33:12.308484,2,907.9207587456324,59.29,4823,1908,0,mobile,India,0,0,0,1,0,0,0
T10656,U917,1703.1,payment,electronics,2026-05-03 15:13:15.308484,3,2807.9622758575065,1104.86,3233,710,0,web,UK,1,0,0,0,0,0,0
T7988,U538,1615.33,transfer,grocery,2026-05-03 15:22:17.308484,2,2415.0363683250066,799.71,4404,1399,1,mobile,Germany,1,0,0,0,1,0,0
T891,U1031,663.25,withdrawal,travel,2026-05-03 10:08:29.308484,4,870.2519965678187,207.0,6208,1034,3,web,India,0,0,0,0,0,0,0
T4148,U1032,1248.15,payment,electronics,2026-05-03 12:48:37.308484,1,695.8405531181786,552.31,1600,1965,0,mobile,Germany,1,0,0,0,1,0,0
T7913,U282,1603.61,payment,travel,2026-05-03 11:44:36.308484,7,1352.300608740894,251.31,1984,1183,1,web,UK,1,0,0,0,0,0,0
T2895,U271,2856.08,transfer,electronics,2026-05-03 12:05:41.308484,10,2062.425095893359,793.65,3629,110,0,web,India,0,0,1,0,0,0,0
T10704,U791,2020.24,payment,electronics,2026-05-03 18:38:36.308484,7,2505.4629580492992,485.22,4396,833,1,mobile,UK,1,0,0,0,0,0,0
T743,U1075,50.0,withdrawal,electronics,2026-05-03 11:55:56.308484,8,735.9936897596479,685.99,794,824,2,mobile,Germany,1,0,0,0,0,0,0
T6237,U534,1814.28,payment,grocery,2026-05-03 20:15:10.308484,6,2705.160987422326,890.88,4099,395,2,web,USA,1,0,0,0,0,0,0
T842,U217,922.72,transfer,fashion,2026-05-03 12:11:02.308484,3,1098.1471568786596,175.43,627,981,0,mobile,India,0,0,0,0,0,0,0
T1715,U957,1113.47,transfer,electronics,2026-05-03 12:25:22.308484,3,1282.4692854511368,169.0,1557,163,0,mobile,UAE,1,0,0,0,0,0,0
T11169,U172,385.18,transfer,grocery,2026-05-03 18:45:51.308484,5,1309.2135711872284,924.03,4531,327,1,web,UK,1,0,0,0,0,0,0
T8928,U938,2245.51,transfer,grocery,2026-05-03 13:11:57.308484,6,2858.7117661298294,613.2,1670,214,0,web,India,0,0,0,1,0,0,0
T3605,U664,952.85,payment,electronics,2026-05-03 12:00:45.308484,3,1105.3458321579556,152.5,3578,401,0,web,USA,1,0,0,0,0,0,0
T3347,U1050,189.55,withdrawal,gaming,2026-05-03 11:58:58.308484,7,890.6780220606581,701.13,567,1745,1,mobile,UAE,1,0,0,1,0,0,0
T9820,U695,260.11,withdrawal,travel,2026-05-03 16:31:40.308484,3,655.5329995999399,395.42,2903,1751,1,mobile,Germany,1,0,0,0,0,0,0
T11364,U68,1896.79,withdrawal,fashion,2026-05-03 20:22:14.308484,9,1548.6407831385584,348.15,1818,1451,0,mobile,India,0,0,1,0,0,0,0
T3897,U677,2400.04,payment,electronics,2026-05-03 15:30:59.308484,3,2697.5802465874976,297.54,1195,174,2,mobile,India,0,0,0,0,0,0,0
T10231,U679,1130.8,transfer,electronics,2026-05-03 16:53:13.308484,5,1776.7639004714222,645.96,2252,1807,0,web,UK,1,0,0,0,1,0,0
T7391,U352,3459.24,transfer,gaming,2026-05-03 14:57:41.308484,4,2491.1808446260247,968.06,1532,1204,0,mobile,India,0,0,0,0,0,0,0
T5380,U176,882.58,payment,travel,2026-05-03 16:20:06.308484,2,840.7543085645243,41.83,1268,16,0,web,Germany,1,0,0,0,0,0,0
T6440,U297,3756.61,transfer,gaming,2026-05-03 14:54:04.308484,7,2821.0072039554684,935.6,1882,381,1,web,Germany,1,0,0,0,0,0,0
T3260,U816,2638.44,transfer,travel,2026-05-03 11:50:54.308484,4,2543.450988566484,94.99,238,622,1,mobile,USA,1,0,0,1,0,0,0
T9684,U1129,1542.52,transfer,fashion,2026-05-03 19:27:57.308484,6,2192.8755872457814,650.36,1556,802,3,web,USA,1,0,0,1,0,0,0
T7084,U273,1917.5,payment,grocery,2026-05-03 19:32:34.308484,6,1330.7700298653592,586.73,3398,909,1,mobile,UAE,1,0,0,0,0,0,0
T6401,U210,1357.25,withdrawal,travel,2026-05-03 17:12:10.308484,2,2008.0836666143132,650.83,404,1554,1,web,Germany,1,0,0,0,0,0,0
T4504,U1188,3282.01,transfer,electronics,2026-05-03 13:14:39.308484,5,2743.479794350756,538.53,2384,194,0,mobile,UAE,1,0,0,0,0,0,0
T1878,U820,4551.09,transfer,travel,2026-05-03 11:44:38.308484,6,2798.8131987978622,1752.28,3863,328,0,web,Germany,1,0,0,0,0,0,0
T10440,U454,902.05,payment,electronics,2026-05-03 19:31:20.308484,5,834.9334663826384,67.12,3390,1755,0,mobile,USA,1,0,0,1,0,0,0
T3674,U776,396.23,payment,gaming,2026-05-03 13:24:17.308484,9,854.4612759945984,458.23,2073,1995,1,web,USA,1,0,1,0,0,0,0
T7470,U627,457.58,withdrawal,gaming,2026-05-03 17:28:31.308484,11,1001.0345085280135,543.45,2400,393,0,web,India,0,0,1,0,0,0,0
T6403,U613,2673.9,withdrawal,electronics,2026-05-03 13:24:42.308484,1,2941.2732854680653,267.37,117,501,4,web,USA,1,0,0,0,0,0,0
T10567,U701,532.84,transfer,electronics,2026-05-03 17:18:12.308484,3,976.8731166685614,444.03,1889,1209,4,web,UAE,1,0,0,0,0,0,0
T8865,U1004,1240.75,transfer,fashion,2026-05-03 16:49:48.308484,6,831.1630057454379,409.59,3855,612,1,mobile,USA,1,0,0,0,0,0,0
T1011,U681,4547.77,payment,travel,2026-05-03 12:27:01.308484,3,2982.909347333696,1564.86,4930,314,1,web,UAE,1,0,0,0,1,0,0
T3451,U618,3223.16,payment,grocery,2026-05-03 18:01:26.308484,4,2363.784876865746,859.38,2703,1922,1,mobile,UAE,1,0,0,0,0,0,0
T6828,U446,1301.85,transfer,electronics,2026-05-03 14:15:25.308484,6,2056.721233366769,754.87,2599,1969,1,web,Germany,1,0,0,1,0,0,0
T7615,U866,2879.32,payment,grocery,2026-05-03 18:08:48.308484,2,2853.328893490118,25.99,4675,539,2,web,UK,1,0,0,0,0,0,0
T7604,U247,1668.07,withdrawal,electronics,2026-05-03 17:23:16.308484,5,1439.8458255532028,228.22,3058,161,2,mobile,Germany,1,0,0,1,0,0,0
T4374,U882,1125.89,payment,fashion,2026-05-03 15:54:10.308484,3,1308.5628354738394,182.67,1727,926,0,web,Germany,1,0,0,0,0,0,0
T9950,U114,1245.41,payment,electronics,2026-05-03 19:49:54.308484,1,1110.5403587444491,134.87,3511,1458,1,web,UAE,1,0,0,0,0,0,0
T11421,U191,4304.18,payment,gaming,2026-05-03 15:44:14.308484,7,1854.2066389805236,2449.97,1413,495,1,mobile,UAE,1,1,0,0,0,0,0
T11365,U170,647.03,withdrawal,grocery,2026-05-03 20:03:43.308484,11,846.2731917123782,199.24,3635,300,2,mobile,USA,1,0,1,1,0,0,0
T11653,U867,1544.97,withdrawal,travel,2026-05-03 18:38:31.308484,7,2828.36779568683,1283.4,4232,217,0,web,UK,1,0,0,0,0,0,0
T7958,U171,3224.56,payment,gaming,2026-05-03 16:48:54.308484,5,2825.280848069619,399.28,3693,1042,0,web,India,0,0,0,1,0,0,0
T7628,U1021,1038.92,payment,electronics,2026-05-03 15:10:32.308484,9,1493.9868977666613,455.07,1984,11,1,mobile,India,0,0,1,0,0,0,0
T9700,U20,922.39,transfer,electronics,2026-05-03 18:25:20.308484,6,2269.3020854622264,1346.91,3468,1627,2,web,India,0,0,0,0,0,0,0
T4818,U46,50.0,payment,grocery,2026-05-03 14:04:08.308484,3,1746.2970322987726,1696.3,4206,1252,1,mobile,UAE,1,0,0,0,0,0,0
T2665,U178,1594.73,payment,travel,2026-05-03 12:29:43.308484,5,1054.0181418559887,540.71,4306,810,1,web,Germany,1,0,0,1,1,0,0
T6846,U979,1687.49,withdrawal,fashion,2026-05-03 12:22:34.308484,11,2093.2370004023455,405.75,783,1507,0,web,USA,1,0,1,1,1,0,0
T10580,U1188,1024.63,withdrawal,grocery,2026-05-03 22:15:36.308484,5,1718.8627702759238,694.23,1975,1390,2,web,UAE,1,0,0,0,0,0,0
T8447,U1193,1004.6,payment,grocery,2026-05-03 16:10:02.308484,11,2235.0271296945975,1230.43,1959,1823,2,web,UK,1,0,1,0,0,0,0
T2587,U44,2631.17,payment,fashion,2026-05-03 13:01:04.308484,3,2157.489740997252,473.68,4089,1952,0,web,UK,1,0,0,0,0,0,0
T7422,U265,662.9,transfer,gaming,2026-05-03 17:10:13.308484,11,2463.8530931874975,1800.95,4846,1420,0,mobile,USA,1,0,1,0,0,0,0
T2442,U1089,954.77,transfer,gaming,2026-05-03 12:25:01.308484,9,1510.792034036718,556.02,1555,1114,1,mobile,Germany,1,0,1,0,1,0,0
T2776,U274,3865.41,withdrawal,fashion,2026-05-03 12:07:59.308484,5,2079.81070357031,1785.6,3025,1104,2,web,USA,1,0,0,0,0,0,0
T9417,U598,1410.35,payment,fashion,2026-05-03 14:22:22.308484,1,2058.035475310069,647.69,3438,1236,2,web,UK,1,0,0,0,0,0,0
T6672,U347,2601.81,payment,grocery,2026-05-03 15:51:19.308484,8,2530.0041094436697,71.81,1793,1049,1,mobile,India,0,0,0,0,0,0,0
T10962,U137,3604.13,payment,electronics,2026-05-03 19:37:27.308484,6,2054.8073320306157,1549.32,3792,316,0,mobile,India,0,0,0,0,0,0,0
T8863,U451,5341.96,payment,grocery,2026-05-03 18:44:03.308484,4,2967.2941228130694,2374.67,2404,1218,1,web,India,0,0,0,0,0,0,0
T2415,U345,1356.46,withdrawal,fashion,2026-05-03 14:25:06.308484,4,965.5805119105346,390.88,3270,524,1,mobile,USA,1,0,0,0,1,0,0
T7357,U577,3906.86,payment,travel,2026-05-03 14:46:49.308484,11,2400.6196570222146,1506.24,257,645,1,web,UAE,1,0,1,0,0,0,0
T6719,U1136,1014.79,transfer,fashion,2026-05-03 13:25:50.308484,7,1310.3807816621998,295.59,2534,920,0,mobile,India,0,0,0,0,0,0,0
T6456,U950,2661.7,transfer,travel,2026-05-03 12:45:47.308484,6,2603.242641191726,58.46,1689,1004,0,web,Germany,1,0,0,0,0,0,0
T7161,U170,1757.19,payment,fashion,2026-05-03 17:23:20.308484,6,1320.2556578042204,436.93,4662,1471,1,mobile,USA,1,0,0,0,0,0,0
T481,U950,2423.07,withdrawal,travel,2026-05-03 11:02:52.308484,2,2014.9924181775636,408.08,2011,468,0,mobile,India,0,0,0,0,0,0,0
T8263,U986,3322.7,transfer,travel,2026-05-03 14:03:08.308484,9,2419.3486162122626,903.35,2249,1772,1,web,Germany,1,0,1,0,0,0,0
T3079,U781,3129.77,payment,electronics,2026-05-03 14:11:28.308484,6,2234.123785974137,895.65,1253,806,0,web,India,0,0,0,0,0,0,0
T4203,U401,4474.77,withdrawal,electronics,2026-05-03 14:12:51.308484,8,2848.1320087037834,1626.64,1900,1847,2,mobile,Germany,1,0,0,0,0,0,0
T3874,U27,50.0,transfer,grocery,2026-05-03 12:21:35.308484,3,2645.8576458291855,2595.86,2173,98,0,mobile,USA,1,0,0,0,0,0,0
T9491,U968,2858.17,withdrawal,gaming,2026-05-03 17:38:39.308484,10,2916.18582042692,58.02,3573,728,1,mobile,USA,1,0,1,0,0,0,0
T2970,U938,646.45,withdrawal,fashion,2026-05-03 12:44:07.308484,4,1039.1207540946968,392.67,4793,662,2,mobile,Germany,1,0,0,0,0,0,0
T8438,U649,4237.58,withdrawal,electronics,2026-05-03 13:47:22.308484,7,2868.2367721163328,1369.34,747,92,1,mobile,UAE,1,0,0,0,0,0,0
T9864,U986,973.4,transfer,fashion,2026-05-03 15:34:12.308484,7,616.62419598795,356.78,1613,483,0,web,Germany,1,0,0,0,0,0,0
T2969,U1032,1445.27,transfer,electronics,2026-05-03 11:04:56.308484,6,1143.2314189576114,302.04,2016,1174,1,web,Germany,1,0,0,0,0,0,0
T6219,U1079,633.93,payment,electronics,2026-05-03 13:18:56.308484,7,1039.980270369394,406.05,2673,1671,1,web,India,0,0,0,0,0,0,0
T10053,U2,869.64,transfer,gaming,2026-05-03 16:57:49.308484,3,1832.8539380344357,963.21,1497,448,0,web,UK,1,0,0,1,1,0,0
T9549,U284,3863.96,withdrawal,fashion,2026-05-03 11:36:39.308484,6,2068.2444809987837,1795.72,452,1028,2,mobile,Germany,1,0,0,1,0,0,0
T3912,U675,3425.84,withdrawal,gaming,2026-05-03 11:08:45.308484,5,2956.35449540916,469.49,3460,1401,0,mobile,USA,1,0,0,0,0,0,0
T5555,U521,1886.23,payment,travel,2026-05-03 15:20:34.308484,1,1129.433085138579,756.8,2469,697,1,mobile,UK,1,0,0,0,0,0,0
T8311,U495,3207.85,transfer,travel,2026-05-03 15:48:32.308484,7,2039.3062250980233,1168.54,1346,1772,0,web,USA,1,0,0,0,0,0,0
T879,U876,1103.78,withdrawal,grocery,2026-05-03 11:49:45.308484,1,1893.5731981607994,789.79,9593,998,1,mobile,UK,1,0,0,1,0,0,0
T9696,U888,745.06,withdrawal,gaming,2026-05-03 20:00:21.308484,5,2624.2235180626244,1879.16,2916,889,1,web,India,0,0,0,1,0,0,0
T10341,U691,743.92,transfer,grocery,2026-05-03 17:03:15.308484,6,930.5040792005188,186.58,3753,1347,1,web,Germany,1,0,0,0,0,0,0
T7912,U307,781.68,payment,fashion,2026-05-03 16:44:34.308484,7,1485.180639886381,703.5,186,586,1,web,UK,1,0,0,0,1,0,0
T11269,U173,2102.04,transfer,gaming,2026-05-03 16:39:21.308484,8,1655.3646823336683,446.68,2317,28,1,mobile,USA,1,0,0,0,1,0,0
T11143,U1004,1845.13,withdrawal,grocery,2026-05-03 18:09:22.308484,9,2327.8351097559143,482.71,225,481,1,mobile,USA,1,0,1,0,0,0,0
T875,U260,943.26,payment,gaming,2026-05-03 10:28:27.308484,3,2543.9133238614922,1600.65,1920,513,0,mobile,UK,1,0,0,0,1,0,0
T2150,U556,1450.36,payment,travel,2026-05-03 14:36:46.308484,4,869.4603336957944,580.9,2834,659,1,web,UAE,1,0,0,0,1,0,0
T5562,U716,381.75,payment,fashion,2026-05-03 11:59:51.308484,8,1401.704511900583,1019.95,1358,279,1,web,UAE,1,0,0,1,0,0,0
T5878,U767,426.42,payment,gaming,2026-05-03 13:43:32.308484,3,860.5031109699122,434.08,3397,434,0,web,USA,1,0,0,0,0,0,0
T6926,U889,1406.3,transfer,electronics,2026-05-03 14:29:03.308484,7,1693.7104450036227,287.41,4363,1925,2,web,USA,1,0,0,0,0,0,0
T8800,U208,2017.18,transfer,fashion,2026-05-03 13:06:46.308484,8,984.1191615282489,1033.06,3304,576,1,web,India,0,1,0,0,1,0,0
T5779,U773,1911.49,withdrawal,travel,2026-05-03 16:34:13.308484,4,1914.819149348161,3.33,3453,1174,1,web,Germany,1,0,0,0,0,0,0
T3228,U146,2151.86,transfer,travel,2026-05-03 12:31:40.308484,11,2128.8242134125185,23.04,688,329,0,mobile,USA,1,0,1,1,0,0,0
T601,U372,1884.09,withdrawal,gaming,2026-05-03 11:24:45.308484,10,2782.0020010196545,897.91,7529,5,0,web,USA,1,0,1,0,0,0,0
T3292,U1076,2572.28,withdrawal,fashion,2026-05-03 12:27:29.308484,2,1859.9240894942639,712.36,5434,1492,1,mobile,India,0,0,0,1,0,0,0
T8058,U502,1925.65,payment,gaming,2026-05-03 16:37:22.308484,11,2209.0458124248607,283.4,1752,1911,2,web,UK,1,0,1,1,0,0,0
T2433,U259,2407.8,payment,fashion,2026-05-03 11:52:13.308484,2,1376.2754002419006,1031.52,1912,1355,0,mobile,UAE,1,0,0,0,0,0,0
T5544,U101,894.82,withdrawal,electronics,2026-05-03 14:09:46.308484,9,704.362727384659,190.46,3712,1896,1,mobile,India,0,0,1,1,0,0,0
T1464,U61,1179.12,payment,grocery,2026-05-03 11:23:58.308484,4,1652.6224180470888,473.5,1553,1060,5,web,Germany,1,0,0,0,0,0,0
T896,U418,3193.92,withdrawal,electronics,2026-05-03 12:19:01.308484,9,2904.0781415632678,289.84,2263,1293,1,web,Germany,1,0,1,0,0,0,0
T3606,U844,906.13,payment,electronics,2026-05-03 15:10:58.308484,6,553.9344410157919,352.2,4523,640,1,mobile,Germany,1,0,0,0,0,0,1
T1526,U840,878.1,transfer,electronics,2026-05-03 10:15:19.308484,9,921.019872525075,42.92,2403,798,1,mobile,Germany,1,0,1,0,0,0,0
T5928,U280,3307.95,withdrawal,electronics,2026-05-03 14:40:14.308484,6,2653.75024102781,654.2,3553,1272,3,mobile,UK,1,0,0,0,0,0,0
T840,U528,590.76,transfer,grocery,2026-05-03 12:05:27.308484,3,993.6220427278292,402.86,3387,1823,1,web,India,0,0,0,0,0,0,0
T8659,U190,2503.21,transfer,travel,2026-05-03 20:36:50.308484,5,2381.213572367503,122.0,4847,1669,0,web,India,0,0,0,1,0,0,0
T9722,U131,1290.27,withdrawal,fashion,2026-05-03 17:08:48.308484,1,1232.9230941578737,57.35,92,797,1,mobile,India,0,0,0,1,0,0,0
T5487,U405,936.68,transfer,grocery,2026-05-03 14:04:58.308484,7,1528.504824041261,591.82,3278,860,0,mobile,Germany,1,0,0,0,0,0,0
T3810,U341,919.98,transfer,travel,2026-05-03 14:35:18.308484,1,1790.026082265361,870.05,979,1730,1,web,Germany,1,0,0,0,0,0,0
T8236,U542,1702.32,payment,grocery,2026-05-03 15:30:42.308484,11,1212.5844577065336,489.74,1372,1652,1,web,UK,1,0,1,1,0,0,0
T5584,U1026,817.34,transfer,grocery,2026-05-03 12:34:27.308484,5,692.0066940082321,125.33,1703,887,0,web,Germany,1,0,0,0,1,0,0
T1804,U997,2059.87,transfer,gaming,2026-05-03 12:41:56.308484,9,2184.3514356088895,124.48,3550,767,1,mobile,UAE,1,0,1,0,0,0,0
T9389,U416,1902.21,transfer,travel,2026-05-03 18:47:43.308484,4,2295.1385191869535,392.93,3318,108,2,web,UAE,1,0,0,0,1,0,0
T10144,U1045,393.07,transfer,electronics,2026-05-03 18:39:06.308484,1,587.6664713052669,194.6,2674,185,1,mobile,India,0,0,0,0,0,0,0
T6141,U1026,736.49,payment,grocery,2026-05-03 16:20:09.308484,7,1193.0594958862212,456.57,649,993,1,mobile,USA,1,0,0,0,0,0,0
T10272,U626,2881.54,payment,gaming,2026-05-03 17:48:14.308484,6,2376.7380983662115,504.8,4037,359,1,web,USA,1,0,0,1,0,0,1
T8396,U545,2375.22,transfer,grocery,2026-05-03 14:44:46.308484,9,2011.8355347483553,363.38,2397,325,0,web,Germany,1,0,1,0,0,0,0
T3523,U35,270.85,transfer,grocery,2026-05-03 12:46:47.308484,7,707.0225724226312,436.17,364,1875,0,web,USA,1,0,0,0,0,0,0
T6323,U663,215.11,payment,fashion,2026-05-03 17:57:43.308484,6,2436.168438942445,2221.06,4049,276,2,web,USA,1,0,0,1,0,0,0
T9986,U734,1551.81,payment,grocery,2026-05-03 14:53:16.308484,5,1399.2975890060322,152.51,1630,523,1,mobile,Germany,1,0,0,0,0,0,0
T9837,U275,894.39,payment,electronics,2026-05-03 16:23:38.308484,11,1138.9491100704763,244.56,3466,726,0,mobile,UAE,1,0,1,0,0,0,0
T10604,U369,217.99,payment,travel,2026-05-03 22:10:58.308484,3,589.6035305233745,371.61,3145,1357,1,web,India,0,0,0,1,0,0,0
T4203,U401,4474.77,withdrawal,electronics,2026-05-03 14:12:51.308484,8,2848.1320087037834,1626.64,1900,1847,2,mobile,Germany,1,0,0,0,0,0,0
T5352,U776,2225.32,payment,travel,2026-05-03 14:35:07.308484,8,2479.9570805622507,254.64,584,1731,1,web,USA,1,0,0,1,0,0,0
T10398,U742,1598.31,transfer,travel,2026-05-03 13:59:39.308484,6,882.8403016666068,715.47,2140,1046,3,web,India,0,0,0,0,0,0,0
T10930,U127,465.37,payment,electronics,2026-05-03 22:15:07.308484,8,660.3458431657034,194.98,3845,1067,2,mobile,Germany,1,0,0,0,0,0,0
T10392,U709,830.12,withdrawal,gaming,2026-05-03 17:09:54.308484,2,1104.1426613300437,274.02,4809,27,1,web,India,0,0,0,1,0,0,0
T4597,U80,1391.29,transfer,travel,2026-05-03 14:32:45.308484,6,2029.2290563341483,637.94,3890,1157,0,mobile,India,0,0,0,0,0,0,0
T8591,U1191,3440.11,withdrawal,electronics,2026-05-03 12:28:26.308484,5,2395.4496408371365,1044.66,309,846,1,mobile,Germany,1,0,0,0,0,0,0
T6035,U152,5704.42,transfer,electronics,2026-05-03 12:37:07.308484,10,2861.147232942031,2843.27,4002,1671,1,mobile,USA,1,0,1,0,0,0,0
T4196,U822,616.11,withdrawal,grocery,2026-05-03 13:50:37.308484,11,1180.3211776854218,564.21,3539,420,1,web,USA,1,0,1,0,0,0,0
T8982,U265,1042.13,withdrawal,grocery,2026-05-03 17:42:42.308484,6,1712.1540133501162,670.02,1949,1051,0,mobile,India,0,0,0,0,0,0,0
T6354,U323,50.0,transfer,travel,2026-05-03 13:37:06.308484,9,1355.7657896452524,1305.77,2530,1839,0,mobile,UK,1,0,1,1,0,0,0
T11141,U339,329.95,withdrawal,fashion,2026-05-03 16:44:51.308484,7,557.8332968411415,227.88,1585,122,0,web,India,0,0,0,0,0,0,0
T11889,U128,625.28,payment,fashion,2026-05-03 19:57:40.308484,6,529.5588166520339,95.72,2203,1815,0,web,UAE,1,0,0,1,0,0,0
T1873,U893,900.64,withdrawal,electronics,2026-05-03 13:12:29.308484,2,931.601601950728,30.96,4215,617,0,mobile,Germany,1,0,0,1,0,0,0
